"Posição","Nome","Localidade","2008","Unidade","Multiplicador"
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Baixio","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Banabuiú","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Barbalha","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Barreira","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Barro","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Barroquinha","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Baturité","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Beberibe","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Bela Cruz","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Boa Viagem","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Brejo Santo","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Camocim","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Campos Sales","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Canindé","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Capistrano","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Caridade","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Cariré","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Caririaçu","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Cariús","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Carnaubal","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Cascavel","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Catarina","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Catunda","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Caucaia","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Cedro","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Chaval","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Choró","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Chorozinho","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Coreaú","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Crateús","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Crato","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Croatá","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Cruz","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Deputado Irapuan Pinheiro","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ererê","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Eusébio","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Farias Brito","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Forquilha","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Fortaleza","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Fortim","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Frecheirinha","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","General Sampaio","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Graça","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Granja","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Granjeiro","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Groaíras","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Guaiúba","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Guaraciaba do Norte","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Guaramiranga","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Hidrolândia","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Horizonte","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ibaretama","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ibiapina","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ibicuitinga","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Icapuí","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Icó","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Iguatu","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Independência","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ipaporanga","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ipaumirim","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ipu","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ipueiras","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Iracema","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Irauçuba","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itaiçaba","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itaitinga","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itapajé","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itapipoca","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itapiúna","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itarema","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Itatira","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jaguaretama","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jaguaribara","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jaguaribe","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jaguaruana","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jardim","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jati","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jijoca de Jericoacoara","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Juazeiro do Norte","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Jucás","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Lavras da Mangabeira","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Limoeiro do Norte","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Madalena","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Maracanaú","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Maranguape","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Marco","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Martinópole","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Massapê","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Mauriti","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Meruoca","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Milagres","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Milhã","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Miraíma","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Missão Velha","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Mombaça","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Monsenhor Tabosa","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Morada Nova","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Moraújo","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Morrinhos","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Mucambo","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Mulungu","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Nova Olinda","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Nova Russas","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Novo Oriente","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ocara","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Orós","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pacajus","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pacatuba","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pacoti","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pacujá","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Palhano","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Palmácia","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Paracuru","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Paraipaba","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Parambu","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Paramoti","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pedra Branca","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Penaforte","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pentecoste","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pereiro","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pindoretama","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Piquet Carneiro","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Pires Ferreira","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Poranga","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Porteiras","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Potengi","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Potiretama","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Quiterianópolis","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Quixadá","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Quixelô","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Quixeramobim","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Quixeré","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Redenção","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Reriutaba","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Russas","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Saboeiro","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Salitre","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Santana do Acaraú","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Santana do Cariri","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Santa Quitéria","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","São Benedito","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","São Gonçalo do Amarante","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","São João do Jaguaribe","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","São Luís do Curu","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Senador Pompeu","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Senador Sá","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Sobral","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Solonópole","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Tabuleiro do Norte","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Tamboril","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Tarrafas","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Tauá","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Tejuçuoca","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Tianguá","1","unidades",1
